"Gene.names","Podo","PT.A","PT.B","PT.C","DL","tAL","TAL","DCT","CNT","PC","IC.PC","IC.A","IC.B","vSMC","Mono","Macro","NKcell","Tcell","Bcell","AVR","AEA.DVR","GC","Peri","Mesangial"
"BCL2L11",0,9.74066504646938,18.3195883778005,24.5683508271159,8.81388598357092,35.3967559914215,31.8154057680707,50.2704100447166,28.1378101082861,10.4801589630512,17.297000730419,9.5665164008852,13.036563214295,8.2551647848822,23.7769720026155,59.3745512388569,36.1100453632445,36.3039470169825,74.6770218803674,73.0538181859051,22.89114187556,13.5464450563318,101.956618644309,7.84960163271714
"AC108463.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MIR4435-2HG",0,15.8926640231869,608.968386075849,70.3548228231045,168.932814685109,523.039123826181,67.373800450032,114.657853047196,776.011184039049,520.863900463642,396.92064834014,14.8445944151667,91.2559425000652,128.544708793166,73.0292711508904,69.0401758591359,85.7613577377057,28.5245297990577,14.9354043760735,82.7943272773591,48.1181145547486,11.4075326790163,358.033707332341,39.2480081635857
"RP11-181E10.3",0,0,1.89512983218625,0,1.46898099726182,0.832864846856976,0,0,0.740468687060162,0,0.303456153165245,0.164939937946297,0,3.53792776494951,0,0.690401758591359,0,0,0,0,0.467166160725715,0,2.37108415451881,7.84960163271714
"AC068491.2",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-803D5.4",0,0.128166645348281,21.4781380981109,0,2.93796199452364,22.0709184417099,1.45560679984637,0.688635754037213,11.1070303059024,2.09603179261023,6.97949152280063,0.329879875892593,4.34552107143168,7.07585552989903,1.69835514304396,0.690401758591359,0,0,0,2.99707972044739,4.67166160725715,0,14.2265049271129,0
"RP11-68E19.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC017002.1",0,0.128166645348281,0.631709944062084,0,0,0,0.831775314197926,0.688635754037213,3.70234343530081,0,0.910368459495735,0.164939937946297,0,1.17930925498317,0,1.38080351718272,0,2.5931390726416,0,0,0,0,0,0
"AC017002.2",0,0.128166645348281,1.26341988812417,0,4.40694299178546,1.24929727028546,1.03971914274741,1.37727150807443,5.92374949648129,9.43214306674604,2.42764922532196,0.659759751785186,0,0,0,0,0,0,0,2.99707972044739,0,0,2.37108415451881,0
"AC017002.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ANAPC1",0,2.94783284301047,14.5293287134279,8.93394575531486,2.93796199452364,14.9915672434256,8.10980931342978,6.19772178633492,5.18328080942113,7.33611127413581,7.28294767596588,8.74181671115372,4.34552107143168,9.43447403986537,1.69835514304396,4.14241055154816,22.5687783520278,10.3725562905664,0,12.3629538468455,13.08065250032,17.8242698109629,7.11325246355644,0
"MERTK",0,3.97316600579672,5.68538949655876,4.46697287765743,4.40694299178546,14.1587023965686,19.1308322265523,14.8056687118001,7.40468687060162,7.33611127413581,8.8002284417921,12.0406154700796,4.34552107143168,14.1517110597981,8.49177571521981,17.260043964784,0,2.5931390726416,29.870808752147,6.74342937100663,23.3583080362857,2.13891237731555,7.11325246355644,0
"TMEM87B",39.7440483287628,2.43516626161734,11.3707789931175,8.93394575531486,10.2828669808327,16.240864513711,6.44625868503393,5.50908603229771,6.66421818354145,10.4801589630512,7.88985998229637,7.09241733169075,4.34552107143168,4.71723701993268,1.69835514304396,5.52321406873088,4.51375567040556,7.77941721792481,14.9354043760735,13.8614937070692,19.62097875048,14.2594158487703,16.5975890816317,7.84960163271714
"FBLN7",0,0,1.26341988812417,10.0506889747292,2.93796199452364,0.416432423428488,0.207943828549482,0,0,0,0,0,0,10.6137832948485,0,0.690401758591359,0,7.77941721792481,0,0.749269930111847,1.86866464290286,2.85188316975407,4.74216830903762,7.84960163271714
"ZC3H8",19.8720241643814,12.9448311801764,9.47564916093127,10.0506889747292,11.7518479780946,11.6601078559977,10.813079084573,13.084079326707,15.5498424282634,9.43214306674604,15.4762638114275,11.0509758424019,21.7276053571584,14.1517110597981,6.79342057217585,10.3560263788704,36.1100453632445,25.931390726416,74.6770218803674,14.9853986022369,14.9493171432229,12.8334742638933,16.5975890816317,0
"ZC3H6",79.4880966575255,9.35616511042454,21.4781380981109,25.6850940465302,24.9726769534509,24.5695129822808,20.7943828549482,16.1829402198745,19.9926545506244,4.19206358522046,22.4557553342281,20.6174922432871,0,34.199968394512,10.1901308582638,7.59441934450495,4.51375567040556,12.965695363208,14.9354043760735,31.8439720297535,43.4464529474915,41.352305961434,16.5975890816317,31.3984065308686
"RGPD8",0,0.256333290696563,0.631709944062084,0,1.46898099726182,0.832864846856976,0,0,0,0,0,0.329879875892593,0,0,0,0.690401758591359,0,2.5931390726416,0,0.749269930111847,0,0.712970792438517,0,0
"TTL",0,2.17883297092078,13.8976187693659,8.93394575531486,7.3449049863091,11.2436754325692,8.52569697052874,10.3295363105582,8.88562424472194,4.19206358522046,9.71059690128784,6.76253745579816,8.69104214286335,15.3310203147812,15.2851962873957,12.4272316546445,9.02751134081112,0,0,26.5990825189706,8.40899089306286,19.25021139584,14.2265049271129,15.6992032654343
"POLR1B",0,2.56333290696563,3.79025966437251,4.46697287765743,1.46898099726182,2.91502696399942,3.95093274244015,4.47613240124189,2.22140606118048,4.19206358522046,2.42764922532196,2.14421919330186,0,2.35861850996634,3.39671028608792,3.4520087929568,4.51375567040556,0,0,3.74634965055924,1.86866464290286,2.13891237731555,2.37108415451881,0
"CHCHD5",19.8720241643814,146.238142342389,73.9100634552639,36.8525262406738,96.9527458192801,95.7794573885523,56.14483370836,59.9113106012376,47.3899959718503,71.2650809487478,60.3877744798837,75.2126117035112,60.8372950000435,50.7102979642764,44.157233719143,37.9720967225248,31.5962896928389,33.7108079443409,29.870808752147,35.9649566453687,43.9136191082172,52.7598386404503,21.3397573906693,62.7968130617371
"AC012442.6",0,0.128166645348281,0.631709944062084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374634965055924,0,0,0,0
"AC079922.3",0,3.33233277905531,5.05367955249668,2.23348643882872,5.87592398904728,3.74789181085639,2.2873821140443,1.37727150807443,3.70234343530081,1.04801589630512,3.33801768481769,1.48445944151667,0,1.17930925498317,0,2.76160703436544,13.5412670112167,2.5931390726416,0,5.24488951078293,6.07316008943429,0,4.74216830903762,7.84960163271714
"SLC20A1",59.6160724931442,13.9701643429627,65.0661242383947,60.3041338483753,38.1935059288073,161.575780290253,129.341061357778,206.935044088183,88.1157737601592,72.3130968450529,125.934303563577,75.7074315173501,69.5283371429068,27.1241128646129,59.4424300065387,71.8017828935014,31.5962896928389,51.8627814528321,29.870808752147,94.4080111940928,80.3525796448229,86.9824366774991,75.874692944602,62.7968130617371
"NT5DC4",0,0,0,0,0,1.24929727028546,0.207943828549482,0.688635754037213,0,0,0,0,0,0,0,2.07120527577408,0,0,0,0,0,1.42594158487703,0,0
"CKAP2L",0,0.128166645348281,0,0,0,0.416432423428488,0,0.688635754037213,0,0,0,0,0,0,1.69835514304396,2.76160703436544,4.51375567040556,0,0,0.749269930111847,0,1.42594158487703,2.37108415451881,0
"IL1A",0,0.256333290696563,1.26341988812417,0,0,1.24929727028546,0,0.688635754037213,0,0,0,0.164939937946297,0,1.17930925498317,388.923327757067,120.129905994897,0,0,0,0.749269930111847,1.86866464290286,1.42594158487703,0,0
"IL1B",19.8720241643814,15.3799974417938,27.1635275946696,0,2.93796199452364,20.4051887479959,4.15887657098963,3.78749664720467,2.96187474824065,3.14404768891535,5.76566691013965,2.80397894508704,4.34552107143168,7.07585552989903,7744.49945228047,3563.8538778486,0,18.1519735084912,0,9.36587412639809,10.7448216966914,19.9631821882785,11.8554207725941,0
"IL37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL36G",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4520087929568,0,2.5931390726416,0,0,0,0,0,0
"IL36A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL36B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL36RN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69835514304396,0,0,0,0,0,0,0,0,0
"IL1F10",0,0,0,0,0,1.24929727028546,0.207943828549482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL1RN",0,0.897166517437969,1.89512983218625,0,0,3.33145938742791,0.207943828549482,0.688635754037213,0.740468687060162,3.14404768891535,0.60691230633049,0.164939937946297,4.34552107143168,0,636.883178641486,120.129905994897,0,5.18627814528321,0,0.749269930111847,0.934332321451429,1.42594158487703,0,0
"PSD4",0,1.79433303487594,19.5830082659246,6.70045931648615,4.40694299178546,14.5751348199971,7.48597782778134,6.88635754037213,5.18328080942113,10.4801589630512,6.97949152280063,6.59759751785186,4.34552107143168,1.17930925498317,6.79342057217585,0,22.5687783520278,10.3725562905664,0,1.12390489516777,0.934332321451429,1.42594158487703,0,0
"AC016683.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PAX8",0,39.2189934765741,193.93495282706,209.947725249899,352.555439342837,163.241509983967,61.759317079196,35.8090592099351,39.9853091012487,126.809923452919,70.7052836875021,69.4397138753909,82.5649003572018,4.71723701993268,5.09506542913189,2.76160703436544,4.51375567040556,7.77941721792481,14.9354043760735,4.12098461561516,4.67166160725715,4.99079554706962,2.37108415451881,7.84960163271714
"RP11-65I12.1",19.8720241643814,0.512666581393125,5.05367955249668,3.35022965824307,8.81388598357092,2.49859454057093,1.45560679984637,0.688635754037213,0.740468687060162,5.24007948152558,0.910368459495735,1.64939937946297,0,7.07585552989903,10.1901308582638,11.0464281374618,18.0550226816222,5.18627814528321,0,5.99415944089478,10.2776555359657,4.99079554706962,4.74216830903762,0
"IGKV1OR2-108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC016745.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-480C16.1",0,0,0.631709944062084,0,0,0.416432423428488,0,0.688635754037213,0,2.09603179261023,0.303456153165245,0,0,0,0,0,4.51375567040556,0,0,0.749269930111847,0.467166160725715,0,0,0
"CBWD2",0,28.0684953312736,15.7927486015521,13.4009186329723,13.2208289753564,20.8216211714244,12.8925173700679,11.0181720645954,6.66421818354145,13.6242066519665,12.1382461266098,11.8756755321334,21.7276053571584,17.6896388247476,20.3802617165275,10.3560263788704,18.0550226816222,12.965695363208,14.9354043760735,6.74342937100663,7.47465857161143,4.99079554706962,14.2265049271129,0
"FOXD4L1",0,0,0.631709944062084,0,0,0.416432423428488,0,0,0,0,0.303456153165245,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-395L14.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PGM5P4-AS1",19.8720241643814,3.84499936044844,0.631709944062084,1.11674321941436,1.46898099726182,0.416432423428488,0,0.344317877018607,0,0,0,0.329879875892593,0,10.6137832948485,0,0,0,0,0,0.749269930111847,0.467166160725715,0,4.74216830903762,0
"FAM138B",0,0.128166645348281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RABL2A",0,3.33233277905531,7.58051932874501,10.0506889747292,11.7518479780946,10.4108105857122,6.03037102793497,4.82045027826049,2.96187474824065,4.19206358522046,3.33801768481769,2.96891888303334,0,8.2551647848822,1.69835514304396,4.14241055154816,0,5.18627814528321,14.9354043760735,1.12390489516777,5.60599392870858,0.712970792438517,2.37108415451881,15.6992032654343
"AC017074.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC017074.2",0,0,0,0,0,0.416432423428488,0.207943828549482,0,0.740468687060162,0,0,0.659759751785186,0,1.17930925498317,0,0,0,0,0,0,0,0,0,0
"SLC35F5",19.8720241643814,17.5588304127145,48.0099557487184,61.4208770677897,167.463833687847,87.4508089199825,36.5981138247088,45.4499597664561,39.2448404141886,46.1126994374251,54.9255637229093,40.0804049209501,39.1096896428851,18.8689480797307,10.1901308582638,10.3560263788704,4.51375567040556,2.5931390726416,0,16.1093034974047,20.5553110719314,15.6853574336474,7.11325246355644,23.5488048981514
"AC024704.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC104653.1",0,0.128166645348281,0.631709944062084,0,0,0.416432423428488,0.207943828549482,0.344317877018607,0,1.04801589630512,1.21382461266098,0.329879875892593,0,1.17930925498317,1.69835514304396,0.690401758591359,0,0,0,0.374634965055924,0,1.42594158487703,0,0
"RP11-141B14.1",0,0,0.631709944062084,4.46697287765743,4.40694299178546,4.99718908114186,2.49532594259378,4.13181452422328,3.70234343530081,3.14404768891535,1.21382461266098,2.80397894508704,0,1.17930925498317,5.09506542913189,6.21361582732224,0,2.5931390726416,0,3.37171468550331,3.27016312508,3.56485396219258,2.37108415451881,0
"ACTR3",99.3601208219069,59.4693234416025,125.710278868355,106.090605844364,126.332365764516,157.411456055969,59.6798787937012,67.4863038956469,87.3753050730991,101.657541941596,94.9817759407217,90.8819058084094,69.5283371429068,96.70335890862,203.802617165275,156.721199200239,126.385158771356,93.3530066150978,104.547830632514,89.1631216833098,85.0242412520801,79.8527287531139,59.2771038629703,23.5488048981514
"LINC01191",0,0,2.52683977624834,1.11674321941436,0,1.66572969371395,0.207943828549482,0,0.740468687060162,0,0.910368459495735,1.64939937946297,0,0,0,0,0,0,0,0,0,0,2.37108415451881,0
"AC110769.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC010982.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DPP10",0,0.128166645348281,0,0,0,1.66572969371395,0.623831485648445,0,0,0,1.21382461266098,1.31951950357037,0,0,0,0,0,0,0,0,0,0,0,0
"DPP10-AS3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DPP10-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DPP10-AS1",0,0.256333290696563,0,0,0,0,0.415887657098963,0,0,0,0.910368459495735,2.63903900714074,0,0,0,0,0,0,0,0,0,0,0,0
"AC009312.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690401758591359,0,0,0,0,0,0,0,0
"DDX18",39.7440483287628,72.9268212031721,128.237118644603,84.8724846754912,154.243004712491,108.272430091407,44.0840916524901,45.7942776434747,40.7257777883089,62.8809537783069,64.9396167773624,56.739338653526,99.9469846429285,143.875729107947,108.694729154814,162.934815027561,167.008959805006,176.333456939629,149.354043760735,144.983731476642,134.07668812828,134.75147977088,180.20239574343,204.089642450646
"AC009404.2",0,0.512666581393125,5.05367955249668,1.11674321941436,2.93796199452364,4.16432423428488,1.66355062839585,0.688635754037213,1.48093737412032,1.04801589630512,0.303456153165245,0.49481981383889,0,3.53792776494951,0,7.59441934450495,0,0,0,4.87025454572701,1.86866464290286,7.84267871682369,2.37108415451881,0
"CCDC93",39.7440483287628,5.63933239532438,17.0561684896763,12.2841754135579,5.87592398904728,9.57794573885523,10.813079084573,13.7727150807443,11.1070303059024,12.5761907556614,10.9244215139488,15.009534353113,0,3.53792776494951,23.7769720026155,13.8080351718272,22.5687783520278,7.77941721792481,14.9354043760735,16.1093034974047,13.5478186610457,14.9723866412089,7.11325246355644,7.84960163271714
"AC009303.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-98C1.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INSIG2",19.8720241643814,19.9939966743319,32.2172071471663,39.0860126795025,38.1935059288073,24.1530805588523,14.1401803413647,16.5272580968931,25.9164040471057,45.06468354112,37.3251068393251,35.7919665343464,65.1828160714751,21.2275665896971,11.8884860013077,11.0464281374618,31.5962896928389,12.965695363208,14.9354043760735,10.8644139866218,12.6134863395943,15.6853574336474,11.8554207725941,31.3984065308686
"AC093901.1",0,0.897166517437969,1.26341988812417,0,1.46898099726182,0.832864846856976,0.623831485648445,0,0,0,0.60691230633049,2.30915913124815,0,0,0,2.07120527577408,0,0,0,0.374634965055924,1.86866464290286,0,0,0
"RP11-19E11.1",0,0,0,0,0,0,0,0,0,0,0,0.164939937946297,0,0,0,0,0,0,0,0,0,0,0,0
"EN1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MARCO",0,0,1.26341988812417,0,0,2.08216211714244,0.623831485648445,0,0,0,0,0,0,0,22.0786168595715,7.59441934450495,0,0,0,0,0,0,0,0
"RP11-77A13.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C1QL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STEAP3",0,0.640833226741407,0,1.11674321941436,1.46898099726182,1.24929727028546,3.32710125679171,3.44317877018607,0,1.04801589630512,2.42764922532196,2.80397894508704,0,1.17930925498317,0,4.83281231013952,0,0,0,4.49561958067108,6.54032625016,3.56485396219258,2.37108415451881,0
"STEAP3-AS1",0,0,0,0,0,0,0.207943828549482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467166160725715,0,0,0
"C2orf76",19.8720241643814,26.1459956510494,18.3195883778005,22.3348643882872,24.9726769534509,18.3230266308535,15.1798994841122,8.95226480248377,14.8093737412032,24.1043656150176,15.7797199645927,19.6278526156093,13.036563214295,25.9448036096298,8.49177571521981,14.4984369304185,13.5412670112167,5.18627814528321,14.9354043760735,14.9853986022369,26.6284711613657,33.5096272446103,16.5975890816317,15.6992032654343
"DBI",158.976193315051,1038.91882719317,298.167093597304,242.333278612916,258.54065551808,313.99004726508,221.668121233747,201.425958055885,237.690448546312,271.436117143025,324.394627733647,431.482877667512,447.588670357463,245.2963250365,264.943402314858,500.541274978736,388.182987654878,165.960900649063,253.901874393249,104.148520285547,189.66946125464,168.26110701549,104.327702798828,274.7360571451
"TMEM37",0,118.55414694716,32.2172071471663,2.23348643882872,17.6277719671418,26.2352426759948,80.4742616486494,55.0908603229771,5.92374949648129,6.28809537783069,11.5313338202793,8.24699689731483,4.34552107143168,8.2551647848822,1.69835514304396,6.21361582732224,4.51375567040556,0,14.9354043760735,2.24780979033554,4.67166160725715,35.6485396219258,0,0
"SCTR",0,0.384499936044844,0.631709944062084,0,14.6898099726182,16.6572969371395,9.35747228472667,3.44317877018607,1.48093737412032,3.14404768891535,3.33801768481769,3.79361857276482,0,34.199968394512,0,0.690401758591359,0,0,0,0.374634965055924,2.80299696435429,0.712970792438517,0,0
"AC013275.2",0,0.640833226741407,1.89512983218625,0,1.46898099726182,0.416432423428488,2.91121359969274,13.084079326707,0.740468687060162,0,0.910368459495735,0.824699689731483,0,0,0,0,0,0,0,0,0,0.712970792438517,0,0
"CFAP221",0,2.0506663255725,3.79025966437251,6.70045931648615,35.2555439342837,19.5723239011389,24.9532594259378,8.26362904844656,8.14515555766178,9.43214306674604,10.9244215139488,8.41193683526112,0,7.07585552989903,0,0,0,0,0,1.87317482527962,37.8404590187829,0.712970792438517,0,0
"TMEM177",19.8720241643814,17.8151637034111,5.68538949655876,2.23348643882872,2.93796199452364,1.66572969371395,11.644854398771,7.23067541739074,3.70234343530081,1.04801589630512,3.33801768481769,5.44301795222779,13.036563214295,4.71723701993268,1.69835514304396,0,9.02751134081112,12.965695363208,0,0.749269930111847,1.86866464290286,2.13891237731555,2.37108415451881,0
"PTPN4",0,6.79283220345891,11.3707789931175,10.0506889747292,11.7518479780946,13.3258375497116,39.717271252951,26.5124765304327,10.3665616188423,8.38412717044092,11.5313338202793,11.5457956562408,26.0731264285901,3.53792776494951,3.39671028608792,4.83281231013952,157.981448464195,31.1176688716993,14.9354043760735,13.1122237769573,15.8836494646743,16.3983282260859,16.5975890816317,7.84960163271714
"EPB41L5",258.336314136958,22.3009962906009,51.8002154130909,93.806430430806,11.7518479780946,43.3089720365628,22.2499896547945,25.1352050223583,30.3592161694666,48.2087312300353,44.608054515291,32.3282278374741,21.7276053571584,16.5103295697644,1.69835514304396,2.76160703436544,0,5.18627814528321,0,11.2390489516777,4.67166160725715,4.99079554706962,21.3397573906693,7.84960163271714
"AC012363.4",0,0,0,0,0,0.416432423428488,0.207943828549482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM185B",19.8720241643814,2.0506663255725,25.9001077065455,23.4516076077015,2.93796199452364,18.3230266308535,9.14952845617719,9.64090055652098,15.5498424282634,15.7202384445767,11.5313338202793,12.0406154700796,43.4552107143168,17.6896388247476,11.8884860013077,8.97522286168767,9.02751134081112,5.18627814528321,0,29.221527274362,9.81048937524001,16.3983282260859,30.8240940087446,7.84960163271714
"RALB",39.7440483287628,56.9059905346369,49.9050855809047,39.0860126795025,32.31758193976,45.8075665771337,18.9228883980028,17.5602117279489,14.0689050541431,28.2964292002381,22.4557553342281,17.3186934843611,17.3820842857267,24.7654943546466,52.6490094343628,22.0928562749235,22.5687783520278,7.77941721792481,0,69.6821035004018,59.3301024121658,89.8343198472531,47.4216830903762,23.5488048981514
"AC012363.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AC012363.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"INHBB",0,0,5.68538949655876,11.1674321941436,2.93796199452364,0.416432423428488,0.207943828549482,0,0,0,0.303456153165245,0.164939937946297,0,2.35861850996634,0,0,0,0,0,62.1894041992833,9.81048937524001,2.85188316975407,47.4216830903762,0
"AC073257.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24488951078293,0.467166160725715,0,4.74216830903762,0
"AC073257.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
