"Gene.names","POD","PE","PT_S1_f","PT_S1_m","PT_S2_f","PT_S2_m","PT_S3_f","PT_S3_m","DTL_OM_cortex","DTL_OM_juxtmed","DTL_IM_upper","DTL_IM_lower","LOH_IM_1","LOH_IM_2","ATL_IM","TAL_OM_inner_stripe","TAL_OM_outer_stripe_cort","MD","DCT","CNT","PC_CNT","IC_non_A_B","ICA_CCD","PC_CCD","ICB_CCD","ICA_OMCD","PC_OMCD","ICA_IMCD","PC_IMCD_1","PC_IMCD_2","PC_deep_IMCD_1","Deep_IMCD_2","Pelvic_epithelium","Vascular","VSMC","Fibroblast","Macrophages","T_lymphocytes","B_lymphocytes","NK_myeloid"
"Ssxb5",0,0,0,0,0,0,0,46.5380355364439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33529448649139,0,0,0,0,0
"Gm6592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm5751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B630019K06Rik",0,6.88471002289855,2.6629800371033,3.18163711774221,1.66466075046236,4.84728389717748,0,0,49.2829333201912,0,12.6539671452397,14.586498299579,20.9089540504826,10.5215183462839,0,16.4732487618706,26.4501690937268,76.2119607051131,25.348357727431,13.3344800986218,19.7658536971041,13.6918217379577,20.1385938025491,39.4159605735285,0,0,0,21.5915257579705,15.4191519127227,11.0398029053951,17.0062821206154,19.903415359731,9.58649607816445,6.85960800427079,13.3411779459656,0,7.95716153580451,2.53295821910747,4.70886500343276,10.3606561679835
"Fthl17b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fthl17c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fthl17d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fthl17e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fthl17f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930402K13Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lancl3",81.9396760105211,41.3082601373913,0,0,0,3.23152259811832,0,0,24.6414666600956,0,0,2.43108304992983,0,0,37.6450747066508,128.491340342591,105.800676374907,76.2119607051131,57.0338048867198,40.0034402958654,0,13.6918217379577,60.4157814076474,0,18.6638546459,40.9002137036166,3.96950782866334,0,1.54191519127227,1.00361844594501,0,6.634471786577,0,26.4094908164425,106.729423567724,37.7180575200377,0.723378321436774,5.06591643821494,0,1.72677602799726
"Gm14862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02894120064062,3.33529448649139,0,0,2.53295821910747,0,0
"Xk",0,13.7694200457971,0,1.5908185588711,0,0,4.61561610628472,0,0,0,0,7.29324914978948,0,17.5358639104731,37.6450747066508,13.1785990094965,6.61254227343171,0,6.33708943185775,6.66724004931091,0,6.84591086897885,0,0,0,0,15.8780313146534,0,9.2514911476336,9.03256601350509,25.509423180923,33.172358932885,9.58649607816445,1.7149020010677,43.3588283243881,0,2.8935132857471,30.3954986292897,9.41773000686553,8.63388013998628
"1700012L04Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00361844594501,0,6.634471786577,0,0.685960800427079,6.67058897298278,0,0,0,0,0
"Gm14501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cybb",0,20.6541300686956,22.6353303153781,12.7265484709688,3.32932150092472,35.5467485793015,9.23123221256943,93.0760710728879,24.6414666600956,40.6087247845199,25.3079342904794,12.1554152496491,41.8179081009652,19.2894503015204,37.6450747066508,16.4732487618706,26.4501690937268,0,12.6741788637155,20.0017201479327,9.88292684855205,20.5377326069365,20.1385938025491,19.7079802867643,74.6554185836001,0,15.8780313146534,35.9858762632842,20.0448974865395,12.0434213513401,0,19.903415359731,9.58649607816445,30.525255619005,40.0235338378967,150.872230080151,5607.62874777787,75.9887465732241,1591.59637116027,4342.8417104131
"Gm5132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dynlt3",1392.97449217886,1218.59367405304,605.827958441001,478.836386220202,555.996690654428,502.501764007398,627.723790454721,511.918390900883,1700.2611995466,934.000670043959,1619.70779459068,1057.52112671947,710.904437716408,1131.06322222552,1091.70716649287,619.394153446335,665.662588858792,1448.02725339715,988.585951369809,906.744646706283,978.409758006653,718.820641242779,1006.92969012746,1366.41996654899,914.528877649101,1083.85566314584,1087.64514505376,986.013009613987,1523.412208977,1478.329970877,892.829811332306,1088.05337299863,1246.24449016138,1160.3026939224,1384.14721189393,980.669495520981,431.856857897754,250.76286369164,475.595365346709,371.25684601941
"Hypm",0,6.88471002289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930557A04Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sytl5",0,20.6541300686956,0,0,0,1.61576129905916,0,0,0,0,0,0,0,0,0,0,0,0,6.33708943185775,0,0,6.84591086897885,20.1385938025491,0,55.9915639377001,40.9002137036166,0,28.7887010106273,0,1.00361844594501,0,6.634471786577,67.1054725471512,0,6.67058897298278,0,0.723378321436774,0,0,1.72677602799726
"Srpx",0,0,0,0,0,0,0,0,0,0,0,0,0,1.75358639104731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.676472432457,339.462517680339,2.17013496431032,0,0,0
"Rpgr",0,247.849560824348,57.254070797721,44.5429196483909,43.2811795120213,54.9358841680114,60.0030093817013,0,295.697599921147,60.9130871767799,75.9238028714382,63.2081592981755,41.8179081009652,75.4042148150343,37.6450747066508,98.8394925712237,77.1463265233699,152.423921410226,91.8877967619374,73.33964054242,9.88292684855205,109.534573903662,40.2771876050983,72.2625943848023,55.9915639377001,102.250534259042,59.5426174299501,43.183051515941,72.4700139897965,66.2388174323707,42.5157053015384,33.172358932885,115.037952937973,38.0708244237029,83.3823621622848,75.4361150400754,15.914323071609,20.2636657528598,23.5443250171638,20.7213123359671
"Otc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16766076508907,1.00361844594501,0,0,0,0.34298040021354,0,0,5.06364825005742,0,0,0
"Tspan7",0,110.155360366377,231.679263227987,197.261501300017,181.448021800397,54.9358841680114,55.3873932754166,139.614106609332,24.6414666600956,0,37.9619014357191,31.6040796490877,20.9089540504826,40.3324869940881,75.2901494133015,32.9464975237412,121.229941679581,457.271764230678,196.44977238759,40.0034402958654,9.88292684855205,116.38048477264,40.2771876050983,13.1386535245095,18.6638546459,61.3503205554249,138.932774003217,14.3943505053137,282.170480002825,66.2388174323707,51.0188463618461,33.172358932885,38.3459843126578,866.368490939401,573.670651676519,377.180575200377,54.2533741077581,35.4614150675046,23.5443250171638,75.9781452318793
"Gm10489",0,0,1.33149001855165,1.5908185588711,0,0,0,0,0,0,0,2.43108304992983,0,1.75358639104731,0,3.29464975237412,0,0,0,0,0,0,20.1385938025491,0,0,0,0,0,4.6257455738168,2.00723689189002,17.0062821206154,13.268943573154,0,0.685960800427079,0,0,1.44675664287355,0,0,0
"Mid1ip1",819.396760105211,3242.69842078522,262.303533654675,364.297449981483,214.741236809644,187.428310690862,50.7717771691319,46.5380355364439,6899.61066482677,1543.13154181176,4087.23138791242,5372.69354034492,3763.61172908686,6304.14307581508,5044.4400106912,434.893767313384,271.1142332107,533.483724935791,247.146487842452,180.015481331394,345.902439699322,232.760969545281,422.910469853532,466.422200120087,391.9409475639,490.802564443399,754.206487446035,611.759896475831,1185.73278208837,2446.82177121393,2304.35122734338,2813.01603750865,1399.62842741201,661.266211611704,810.476560217408,1508.72230080151,462.962125719535,149.444534927341,353.164875257457,429.967230971317
"Gm14493",0,0,0,1.5908185588711,0,0,4.61561610628472,46.5380355364439,0,0,0,0,0,0,0,0,0,0,3.16854471592888,0,0,6.84591086897885,0,0,0,0,3.96950782866334,0,0,3.01085533783503,0,6.634471786577,9.58649607816445,1.02894120064062,0,0,0.723378321436774,0,0,0
"Gm14483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14476",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm4906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bcor",81.9396760105211,96.3859403205796,73.2319510203408,85.9042021790396,49.9398225138708,79.1723036538988,60.0030093817013,0,172.490266620669,81.2174495690399,88.5777700166779,55.914910148386,271.816402656274,82.4185603792236,0,49.4197462856119,74.9421457655594,228.635882115339,85.5507073300797,40.0034402958654,98.8292684855205,136.918217379577,60.4157814076474,105.109228196076,298.6216743344,163.600854814466,91.2986800592568,280.689834853617,121.811300110509,114.412502837731,102.037692723692,86.248133225501,76.6919686253156,172.51914130741,186.776491243518,150.872230080151,108.506748215516,212.768490405028,183.645735133878,179.584706911715
"Gm14635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atp6ap2",1474.91416818938,1039.59121345768,786.910600964025,672.916250402477,817.348428477019,560.669170773528,923.123221256943,558.456426437327,1379.92213296535,994.913757220739,1910.7490389312,2759.27926167035,2404.5297158055,3603.62003360222,2258.70448239905,718.233646017559,758.238180686836,2743.63058538407,643.214577333562,933.413606903527,1818.45854013358,7756.41701455304,5658.94485851631,2837.94916129405,9201.28034042871,4867.12543073038,1968.87588301702,4886.88199655399,1891.92993969107,1998.20432587652,3520.30039896738,2607.34741212476,1294.1769705522,1964.24875202294,1150.67659783953,1433.28618576143,3062.06043464186,653.503220529728,739.291805538944,1177.66125109413
"1810030O07Rik",163.879352021042,165.233040549565,94.5357913171672,95.4491135322663,74.9097337708062,148.650039513443,249.243269739375,325.766248755108,147.848799960574,121.82617435356,278.387277195273,213.935308393825,271.816402656274,264.791545048144,263.515522946555,125.196690590217,101.392314859286,152.423921410226,104.561975625653,86.6741206410418,88.9463416369685,177.99368259345,140.970156617844,216.787783154407,167.9746918131,286.301495925316,210.383914919157,136.74632980048,205.074720439211,252.911848378143,170.062821206154,218.937568957041,297.181378423098,337.492713810123,200.117669189483,301.744460160302,232.204441181204,293.823153416467,291.949630212831,229.661211723635
"Med14",163.879352021042,117.040070389275,65.2430109090309,79.5409279435552,46.6105010129461,287.60551123253,503.102155585034,511.918390900883,49.2829333201912,162.43489913808,139.193638597637,123.985235546421,355.452218858204,113.983115418075,150.580298826603,85.6608935617272,94.7797725858545,0,117.236154489368,126.677560936907,168.009756425385,143.764128248556,221.524531828041,262.77307049019,55.9915639377001,40.9002137036166,198.475391433167,201.520907074391,195.823229291578,211.763492094397,204.075385447384,145.958379304694,182.143425485125,60.0215700373694,126.741190486673,37.7180575200377,59.3170223578155,93.7194541069765,65.9241100480587,113.967217847819
"Usp9x",737.45708409469,647.162742152463,683.054379516997,569.513044075855,565.984655157202,549.358841680114,576.952013285589,604.994461973771,714.602533142773,690.348321336839,480.850751519109,493.509859135755,919.993978221233,475.221911973821,903.481792959618,533.733259884608,597.332985366664,685.907646346017,519.641333412336,640.055044733847,820.28292842982,787.279749932568,966.652502522359,991.968341100467,1007.8481508786,797.554167220524,948.712371050538,921.238432340075,801.795899461579,709.558241283122,578.213592100922,577.199045432199,718.987205862334,383.795067838951,627.035363460381,754.361150400754,325.520244646548,311.553860950219,357.87374026089,347.081981627448
"2010308F09Rik",0,13.7694200457971,6.65745009275825,4.77245567661331,6.65864300184944,6.46304519623663,4.61561610628472,0,0,0,0,4.86216609985965,0,8.76793195523655,0,19.7678985142447,13.2250845468634,0,28.5169024433599,26.6689601972436,19.7658536971041,6.84591086897885,20.1385938025491,0,0,0,3.96950782866334,0,0,6.02171067567006,25.509423180923,13.268943573154,0,0.34298040021354,0,0,0.723378321436774,0,0,0
"Ddx3x",1147.15546414729,1046.47592348058,1109.13118545352,754.047996904903,982.149842772792,748.09748146439,840.042131343818,698.070533046659,1133.5074663644,1035.52248200526,999.663404473937,1023.48596402046,2174.53122125019,946.936651165547,1392.86776414608,1074.05581927396,936.776822069492,1524.23921410226,839.664349721152,920.079126804905,1215.6000023719,766.742017325631,1067.3454715351,1313.86535245095,1418.4529530884,1758.70918925551,1472.6874044341,1360.26612275214,1017.6640262397,1056.8102235801,1071.39577359877,1406.50801875432,814.852166643979,1296.12293240697,1220.71778205585,1810.46676096181,581.596170435166,592.712223271148,645.114505470288,773.595660542771
"Nyx",0,0,1.33149001855165,1.5908185588711,0,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,37.3277092918,0,0,0,0,0,0,0,0,0.34298040021354,0,0,0,0,0,1.72677602799726
"Cask",81.9396760105211,254.734270847246,97.1987713542705,117.720573356462,73.2450730203438,46.8570776727156,50.7717771691319,46.5380355364439,147.848799960574,20.30436239226,50.6158685809588,53.4838270984562,104.544770252413,82.4185603792236,37.6450747066508,112.01809158072,121.229941679581,457.271764230678,152.090146364586,166.681001232773,296.487805456562,150.610039117535,161.108750420393,177.371822580878,74.6554185836001,245.4012822217,238.1704697198,187.126556569078,222.035787543206,121.437831959346,93.5345516633845,86.248133225501,153.383937250631,194.81286732129,243.476497513871,339.462517680339,132.37823282293,22.7966239719672,0,119.147545931811
"Gpr34",0,0,1.33149001855165,6.36327423548442,1.66466075046236,0,0,0,0,20.30436239226,0,4.86216609985965,0,5.26075917314193,0,3.29464975237412,6.61254227343171,0,0,0,0,0,20.1385938025491,0,0,0,7.93901565732668,0,1.54191519127227,3.01085533783503,0,0,0,4.80172560298955,20.0117669189483,0,451.388072576547,210.23553218592,9.41773000686553,202.032795275679
"Gpr82",0,0,0,0,1.66466075046236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34298040021354,3.33529448649139,0,0,2.53295821910747,0,39.7158486439369
"Gm5382",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm14505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Drr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cypt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maoa",163.879352021042,213.426010709855,193.066052689989,144.76448885727,101.544305778204,9.69456779435495,13.8468483188541,0,147.848799960574,81.2174495690399,12.6539671452397,29.1729965991579,125.453724302895,150.808429630069,112.935224119952,59.3036955427342,72.7379650077488,76.2119607051131,15.8427235796444,33.3362002465545,49.4146342427603,143.764128248556,40.2771876050983,105.109228196076,205.3024011049,81.8004274072332,150.841297489207,698.125999507713,174.236416613766,262.948032837593,229.584808628307,132.68943573154,172.55692940696,337.835694210336,260.152969946328,188.590287600189,39.7858076790226,5.06591643821494,32.9620550240293,31.0819685039506
"Maob",0,0,3.99447005565495,1.5908185588711,0,1.61576129905916,9.23123221256943,0,0,0,0,0,0,0,0,0,0,0,218.629585399092,93.3413606903527,0,20.5377326069365,221.524531828041,0,0,20.4501068518083,0,14.3943505053137,1.54191519127227,0,0,0,0,1.02894120064062,70.0411842163192,0,0,0,0,0
"Ndp",0,0,0,0,1.66466075046236,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51662760405725,66.7058897298278,0,0,0,0,0
"Efhc2",0,6.88471002289855,5.3259600742066,1.5908185588711,0,1.61576129905916,0,0,24.6414666600956,0,0,0,0,3.50717278209462,0,0,0,0,47.5281707389331,40.0034402958654,0,6.84591086897885,0,32.8466338112738,0,0,55.5731096012868,0,20.0448974865395,2.00723689189002,0,0,19.1729921563289,13.0332552081145,16.676472432457,0,0.723378321436774,7.59887465732242,0,0
"Fundc1",491.638056063126,819.280492724927,240.999693357849,221.123779683083,201.423950805946,219.743536672046,147.699715401111,93.0760710728879,1059.58306638411,487.304697414239,835.16183158582,639.374842131544,271.816402656274,541.858194833619,414.095821773158,395.357970284895,339.443836702828,533.483724935791,551.326780571624,353.363722613478,484.263415579051,383.371008662816,503.464845063729,624.086042414201,597.243348668801,531.702778147016,738.328456131381,640.548597486458,801.795899461579,702.532912161507,484.679040437538,497.585383993275,814.852166643979,531.276639930773,420.247105297915,641.206977840641,490.450501934133,458.465437658452,414.380120302083,692.437187226899
"Dusp21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kdm6a",327.758704042084,220.310720732753,221.027343079574,154.309400210497,249.699112569354,179.349504195567,226.165189207951,93.0760710728879,418.904933221625,304.5654358839,265.733310050034,167.744730445158,188.180586454343,156.069188803211,188.225373533254,293.223827961297,235.847341085731,381.059803525565,186.944138239804,226.686161676571,306.370732305114,171.147771724471,261.801719433139,440.144893071068,167.9746918131,265.851389073508,313.591118464404,251.901133842989,245.16451541229,243.879282364637,187.069103326769,192.399681810733,182.143425485125,254.83443735866,276.829442378785,188.590287600189,168.547148894768,230.49919793878,226.025520164773,189.945363079698
"4930578C19Rik",0,0,0,1.5908185588711,0,0,0,0,0,0,0,0,0,0,0,0,2.20418075781057,0,0,0,0,0,0,0,18.6638546459,0,0,0,0,0,0,0,0,33.6120792209269,0,0,1.44675664287355,0,0,1.72677602799726
"Gm26652",0,27.5388400915942,41.2761905751012,30.225552618551,68.2510907689567,21.0048968877691,36.9249288502777,0,24.6414666600956,20.30436239226,25.3079342904794,19.4486643994386,0,17.5358639104731,0,9.88394925712237,15.429265304674,0,15.8427235796444,26.6689601972436,0,27.3836434759154,0,26.277307049019,18.6638546459,81.8004274072332,15.8780313146534,35.9858762632842,18.5029822952672,12.0434213513401,25.509423180923,19.903415359731,28.7594882344934,4.45874520277602,3.33529448649139,0,1.44675664287355,0,4.70886500343276,0
"BC049702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chst7",0,41.3082601373913,5.3259600742066,7.95409279435552,3.32932150092472,294.068556428767,83.0810899131249,558.456426437327,0,0,12.6539671452397,38.8973287988772,20.9089540504826,28.057382256757,0,9.88394925712237,15.429265304674,0,12.6741788637155,0,29.6487805456562,13.6918217379577,20.1385938025491,26.277307049019,0,0,23.81704697198,35.9858762632842,24.6706430603563,32.1157902702403,178.565962266461,92.8826050120781,86.2784647034801,161.886748900791,23.3470614054397,75.4361150400754,177.951067073446,10.1318328764299,14.1265950102983,12.0874321959808
"Slc9a7",0,13.7694200457971,1.33149001855165,0,0,0,0,0,24.6414666600956,0,12.6539671452397,12.1554152496491,0,1.75358639104731,0,3.29464975237412,0,0,15.8427235796444,20.0017201479327,39.5317073942082,13.6918217379577,0,13.1386535245095,18.6638546459,0,23.81704697198,0,16.9610671039949,3.01085533783503,0,0,9.58649607816445,0.685960800427079,0,0,7.23378321436774,27.8625404101822,230.734385168205,46.6229527559259
